Id,SalePrice
2735,166551.23303677258
2736,147031.5895140624
2737,115239.72898050454
2738,175597.03598464944
2739,192415.88385405098
2740,135912.93127107614
2741,151797.21807822632
2742,162318.00065373714
2743,176355.7335135932
2744,173364.3309849243
2745,145429.34290808535
2746,149431.00038848183
2747,154979.98920074623
2748,139657.9953052103
2749,147458.3128310038
2750,138940.3562853214
2751,153035.59299542295
2752,265504.65584720403
2753,191827.09366547078
2754,338670.3009305388
2755,131152.84966786465
2756,102844.74539456103
2757,119782.71437851156
2758,80281.86169907742
2759,135296.44327825354
2760,142370.03676260385
2761,177473.0749990334
2762,162534.95663942237
2763,209049.7834941625
2764,173136.93833325704
2765,270341.31965508295
2766,131027.42846850817
2767,130505.07787351924
2768,147649.05705750672
2769,144901.86455368175
2770,141788.5368896538
2771,126642.20485729091
2772,137519.87728009067
2773,131037.23483436035
2774,124479.03219308142
2775,120688.20188098519
2776,141389.59795415401
2777,143987.484450916
2778,107939.39177986857
2779,158981.80960995046
2780,111566.18331292394
2781,84743.12817187111
2782,112437.41117100703
2783,87788.85939618968
2784,137915.13862321383
2785,123118.92767265216
2786,89832.10986933409
2787,115833.28105716685
2788,90868.82607611186
2789,165350.17772867726
2790,118841.88632427623
2791,141992.33930816635
2792,94905.4998838066
2793,148775.57927714597
2794,109627.46680068767
2795,105625.35657156535
2796,93872.20660657863
2797,216482.01634566506
2798,124162.50214924075
2799,115796.58575279207
2800,94176.78824704551
2801,109372.08624803445
2802,153076.81123034618
2803,199349.9254683781
2804,163789.5509649035
2805,109959.65633326537
2806,111724.53673410145
2807,164653.7471055169
2808,181044.27767015525
2809,135936.88463957672
2810,134502.73707785437
2811,176865.32322239873
2812,170626.17313357597
2813,225604.43199172226
2814,232975.12036560453
2815,130657.47256642605
2816,216457.62979106454
2817,173032.48558237657
2818,136389.29374003081
2819,182689.98289058465
2820,152935.8419808323
2821,128457.28688165358
2822,186025.04928604286
2823,279302.30965343316
2824,211075.64438946542
2825,175621.02286705447
2826,136191.91537496814
2827,147702.0893127652
2828,251154.00787414607
2829,256102.01040300482
2830,240548.37582086053
2831,185814.23328705068
2832,275298.8872413638
2833,283141.77225888014
2834,209261.96378060296
2835,221246.9044698892
2836,195463.87507354218
2837,180437.26507885265
2838,145614.8562454225
2839,190831.83300004445
2840,195909.1488447012
2841,196802.8496009782
2842,241736.38752583772
2843,143969.71878569413
2844,176218.83301337966
2845,118973.64141908367
2846,201191.67631058244
2847,197716.983613543
2848,204426.6635677926
2849,193019.07860465473
2850,262393.08253093
2851,219194.46304383565
2852,253609.6205864158
2853,243978.52106142603
2854,168191.66124896647
2855,207703.61937588506
2856,202354.03317010592
2857,190143.99324909592
2858,215020.71913845383
2859,141436.81772985056
2860,144399.57280998438
2861,168073.387816186
2862,203182.99285906332
2863,139019.5645888549
2864,246667.95767229915
2865,170309.81320307232
2866,174094.6320853935
2867,106868.96138142666
2868,135285.07347650474
2869,130971.6939708022
2870,186407.25832158394
2871,119516.55411963632
2872,86890.05040705722
2873,116513.13680100213
2874,140600.81577768433
2875,136053.03763002626
2876,143330.36307637228
2877,105893.3159482882
2878,129905.27112653274
2879,147918.8942111943
2880,114069.13004403141
2881,131752.58116243035
2882,159025.34706404255
2883,178275.5655965219
2884,179941.88469967106
2885,152320.27608456614
2886,211401.7333284438
2887,113070.4021274993
2888,130590.62098236823
2889,90636.99089861383
2890,87157.88983657642
2891,140231.25389282443
2892,90097.3804583624
2893,139452.88065534792
2894,86104.08190100461
2895,310081.0368347779
2896,277229.582544796
2897,229037.5091889662
2898,195618.13116010476
2899,197742.56985705154
2900,182917.1767608365
2901,259915.8840317232
2902,210008.4601006052
2903,362255.4056200301
2904,387677.5168314492
2905,143878.23912270422
2906,247943.74452047597
2907,125896.40147145579
2908,140578.9169495142
2909,210256.71586483374
2910,89445.36081720276
2911,112601.05764065367
2912,173649.8208433243
2913,107389.8629080127
2914,106392.07157723498
2915,100724.8989602632
2916,106397.93475333312
2917,197636.67804059834
2918,128990.6560670774
2919,228667.4677615838
